src_idx,tgt_idx,src_x,src_y,src_z,tgt_x,tgt_y,tgt_z,fpfh_l2_distance,residual_after_transform,is_geometrically_consistent
2.298000000000000000e+03,1.723000000000000000e+03,6.135939598083496094e+00,-3.826721668243408203e+00,-8.680015802383422852e-01,5.460364818572998047e+00,-3.895229220390319824e+00,-9.996460676193237305e-01,2.961055802410514914e+01,1.454945694446851068e+00,0.000000000000000000e+00
2.307000000000000000e+03,1.625000000000000000e+03,1.408972454071044922e+01,-1.525553703308105469e+00,-1.466751098632812500e+00,5.909413814544677734e+00,-8.514556884765625000e-01,-1.109698414802551270e+00,1.612831128779984979e+01,6.719492840181255033e+00,0.000000000000000000e+00
2.308000000000000000e+03,2.407000000000000000e+03,5.730985641479492188e+00,-3.352818727493286133e+00,-1.111968517303466797e+00,7.467239141464233398e+00,-7.798514366149902344e-01,-1.169521391391754150e+00,2.865632420001533021e+01,4.788075276022601301e+00,0.000000000000000000e+00
2.313000000000000000e+03,1.959000000000000000e+03,1.416521739959716797e+01,-1.903300881385803223e+00,-1.470645546913146973e+00,6.129955291748046875e+00,-5.894690155982971191e-01,-1.036383867263793945e+00,3.658559486751581602e+01,6.779572834360744871e+00,0.000000000000000000e+00
2.316000000000000000e+03,3.433000000000000000e+03,3.394826316833496094e+01,-8.606156349182128906e+00,1.029605627059936523e+00,3.040199279785156250e+01,-1.205407714843750000e+01,1.351626873016357422e+00,2.834583669861190458e+01,8.626044888017744272e-01,1.000000000000000000e+00
2.318000000000000000e+03,5.110000000000000000e+02,1.752346992492675781e+01,1.696284890174865723e+00,-1.101795792579650879e+00,1.063692092895507812e+01,-9.561522483825683594e+00,-5.326045751571655273e-01,3.138927659785014157e+01,1.083597949343282174e+01,0.000000000000000000e+00
2.331000000000000000e+03,2.622000000000000000e+03,1.197194194793701172e+01,-1.942029714584350586e+00,1.783110737800598145e+00,1.029834842681884766e+01,-2.766320943832397461e+00,-9.911218881607055664e-01,3.197683013932847373e+01,3.001332094589874266e+00,0.000000000000000000e+00
2.335000000000000000e+03,1.210000000000000000e+02,5.011079788208007812e+00,1.347394704818725586e+00,-1.125929713249206543e+00,2.607641792297363281e+01,-4.633166790008544922e+00,1.823775887489318848e+00,1.097110873487381966e+01,2.330879563715568281e+01,0.000000000000000000e+00
2.341000000000000000e+03,3.252000000000000000e+03,6.711722373962402344e+00,-3.488233327865600586e+00,-8.159822821617126465e-01,4.494440460205078125e+01,-4.542660713195800781e+00,-2.184793233871459961e+00,3.117772108088597705e+01,4.025595678183760384e+01,0.000000000000000000e+00
2.345000000000000000e+03,2.901000000000000000e+03,1.499675273895263672e+01,-7.890933036804199219e+00,-1.326377034187316895e+00,1.241022777557373047e+01,-4.132780075073242188e+00,-1.028579115867614746e+00,2.918469985699828584e+01,5.280745468305323875e+00,0.000000000000000000e+00
2.360000000000000000e+03,3.153000000000000000e+03,1.501307773590087891e+01,-8.298987388610839844e+00,-1.234750986099243164e+00,3.365503692626953125e+01,2.645850181579589844e+01,-2.604978561401367188e+00,4.490820364044742519e+01,4.207783618796641889e+01,0.000000000000000000e+00
2.362000000000000000e+03,3.210000000000000000e+03,1.264613882700602154e+01,-8.145451227823892637e+00,-9.540888865788778039e-01,4.471694946289062500e+01,-4.345540523529052734e+00,-1.932031631469726562e+00,2.960602733558229005e+01,3.504089150892716731e+01,0.000000000000000000e+00
2.367000000000000000e+03,8.900000000000000000e+01,2.794142723083496094e+01,-5.358261615037918091e-02,-3.333872258663177490e-01,2.710991477966308594e+01,-2.287900209426879883e+00,2.210089206695556641e+00,4.180421631508845337e+01,2.695033857024938584e+00,0.000000000000000000e+00
2.386000000000000000e+03,1.622000000000000000e+03,1.393398761749267578e+01,-2.226357698440551758e+00,-1.095295071601867676e+00,7.448359489440917969e+00,-1.806554794311523438e-01,-1.133518934249877930e+00,4.280935173722252074e+01,5.768871424962006778e+00,0.000000000000000000e+00
2.397000000000000000e+03,2.865000000000000000e+03,3.378429794311523438e+01,-8.831152915954589844e+00,1.409608721733093262e+00,4.476790237426757812e+01,-4.395315170288085938e+00,-1.827988624572753906e+00,2.903211906034698941e+01,1.639553056163889622e+01,0.000000000000000000e+00
2.419000000000000000e+03,1.416000000000000000e+03,5.360784530639648438e+00,-3.334491570790608872e+00,-1.039530158042907715e+00,1.135183906555175781e+01,-6.865851283073425293e-01,-1.148701429367065430e+00,2.980080361700021285e+01,8.525668459383316744e+00,0.000000000000000000e+00
2.426000000000000000e+03,2.667000000000000000e+03,2.419393539428710938e+01,-1.875247478485107422e+00,-1.431723237037658691e+00,1.127698326110839844e+01,-4.463286876678466797e+00,-1.049656867980957031e+00,3.028851148948410099e+01,1.099602667375242504e+01,0.000000000000000000e+00
2.451000000000000000e+03,3.793000000000000000e+03,1.131476497650146484e+01,-9.144774436950683594e+00,-1.185967683792114258e+00,8.373529052734375000e+01,8.862517356872558594e+00,-3.532965183258056641e+00,2.891786471148946092e+01,7.754343979500400508e+01,0.000000000000000000e+00
2.452000000000000000e+03,1.924000000000000000e+03,5.426849746704101562e+01,1.503363418579101562e+01,-2.657987117767333984e+00,5.156710815429687500e+01,2.919412040710449219e+01,-1.551092505455017090e+00,5.128562141093789961e+01,2.069436835716051348e+01,0.000000000000000000e+00
2.453000000000000000e+03,3.510000000000000000e+02,1.277661991119384766e+01,1.167183637619018555e+00,-1.223215579986572266e+00,2.488925170898437500e+01,-4.620680332183837891e+00,1.136377930641174316e+00,2.685956095442008973e+01,1.446659588071272751e+01,0.000000000000000000e+00
2.460000000000000000e+03,1.557000000000000000e+03,1.320397281646728516e+01,-8.178050041198730469e+00,-7.537342905998229980e-01,1.475003147125244141e+01,-4.212112903594970703e+00,-1.183149337768554688e+00,2.825627968763563302e+01,6.730821091697377412e+00,0.000000000000000000e+00
2.462000000000000000e+03,7.600000000000000000e+01,1.843806076049804688e+01,1.049826979637145996e+00,-1.590446949005126953e+00,2.787013053894042969e+01,-5.323607444763183594e+00,2.475699186325073242e+00,1.971561707609940939e+01,1.242612484080812862e+01,0.000000000000000000e+00
2.471000000000000000e+03,3.720000000000000000e+03,4.350507736206054688e+00,-4.616067886352539062e+00,-1.008818984031677246e+00,5.395066261291503906e+00,-5.631368756294250488e-01,-1.105718851089477539e+00,5.675710880604528796e+01,5.364660118820831158e+00,0.000000000000000000e+00
2.478000000000000000e+03,3.388000000000000000e+03,4.052815914154052734e+00,-4.530301094055175781e+00,-9.843468666076660156e-01,8.702500343322753906e+00,-3.164753437042236328e+00,-9.758128523826599121e-01,6.178435321936287039e+01,6.936827824580198865e+00,0.000000000000000000e+00
2.479000000000000000e+03,2.912000000000000000e+03,6.335446357727050781e+00,-3.426650524139404297e+00,-8.167191147804260254e-01,2.327083174387614051e+01,-4.568298975626627900e+00,-1.383179605007171631e+00,3.576317344809241661e+01,1.894077646063275822e+01,0.000000000000000000e+00
2.488000000000000000e+03,1.537000000000000000e+03,8.224071502685546875e+00,-1.340379834175109863e+00,-1.235121369361877441e+00,8.177891731262207031e+00,-3.814383268356323242e+00,-8.873932957649230957e-01,3.409351123839469011e+01,2.416728645794224750e+00,0.000000000000000000e+00
2.493000000000000000e+03,4.670000000000000000e+02,4.802903652191162109e+00,-3.216650962829589844e+00,-1.075584888458251953e+00,1.870259683782404281e+01,-4.990836273540150358e+00,-3.869602524421431738e-02,3.526934213562932285e+01,1.593032692509582127e+01,0.000000000000000000e+00
2.497000000000000000e+03,3.008000000000000000e+03,8.868279457092285156e+00,-2.275282621383666992e+00,-1.132346391677856445e+00,2.650761604309082031e+01,-4.451486587524414062e+00,9.343970417976379395e-01,5.595144450740165354e+01,1.963560356820838493e+01,0.000000000000000000e+00
2.498000000000000000e+03,2.457000000000000000e+03,5.195616245269775391e+00,-3.311813592910766602e+00,-1.217678308486938477e+00,7.485599994659423828e+00,-3.878428697586059570e+00,-9.965820908546447754e-01,3.753577952181449717e+01,4.252572184075924078e+00,0.000000000000000000e+00
2.505000000000000000e+03,3.450000000000000000e+02,4.092805099487304688e+01,6.675193309783935547e+00,-2.624364137649536133e+00,2.485902786254882812e+01,-4.561367511749267578e+00,8.528118133544921875e+00,1.543762576207556059e+01,1.973448141551677892e+01,0.000000000000000000e+00
2.512000000000000000e+03,1.591000000000000000e+03,1.407692050933837891e+01,-7.781649112701416016e+00,-1.022681593894958496e+00,7.251496791839599609e+00,-5.400730967521667480e-01,-1.309264063835144043e+00,3.534636801309119392e+01,9.661706551210142990e+00,0.000000000000000000e+00
2.517000000000000000e+03,2.021000000000000000e+03,6.547660112380981445e+00,-9.506205320358276367e-01,-1.166269898414611816e+00,5.401062965393066406e+00,7.563687562942504883e-01,-1.131265044212341309e+00,5.606573075697956199e+01,2.342167535856853000e+00,0.000000000000000000e+00
2.523000000000000000e+03,2.594000000000000000e+03,3.182074419657389441e+01,-8.821236292521158262e+00,1.215341528256734138e+00,1.697847175598144531e+01,1.962881907820701599e-01,-1.227729916572570801e+00,3.586388100762614783e+01,1.757961694808772179e+01,0.000000000000000000e+00
2.535000000000000000e+03,3.673000000000000000e+03,5.075452804565429688e+01,1.464912700653076172e+01,-2.746464014053344727e+00,8.363969421386718750e+01,9.328588485717773438e+00,-1.773566007614135742e+00,3.192320837744930628e+01,3.304608820859294127e+01,0.000000000000000000e+00
2.536000000000000000e+03,6.500000000000000000e+01,1.796155929565429688e+01,-2.321474075317382812e+00,-1.198964834213256836e+00,2.664195442199707031e+01,-3.818400621414184570e+00,2.962304353713989258e+00,3.806997926031718293e+01,1.134326512227626260e+01,0.000000000000000000e+00
2.542000000000000000e+03,2.770000000000000000e+02,5.404299163818359375e+01,1.518422603607177734e+01,-2.651066064834594727e+00,2.698681068420410156e+01,-3.217216491699218750e+00,7.399334311485290527e-01,3.471662337880163562e+01,2.970352310897915871e+01,0.000000000000000000e+00
2.553000000000000000e+03,1.570000000000000000e+03,5.849689006805419922e+00,-3.781442880630493164e+00,-1.171279191970825195e+00,2.315282630920410156e+01,-4.543972015380859375e+00,-1.580355048179626465e+00,3.952154874264731887e+01,1.933433514482125659e+01,0.000000000000000000e+00
2.559000000000000000e+03,3.130000000000000000e+03,4.802027893066406250e+01,4.444558620452880859e-01,-2.453082084655761719e+00,3.995379257202148438e+01,2.374045848846435547e+00,-2.705240249633789062e+00,2.545373064729221468e+01,9.718569105912894912e+00,0.000000000000000000e+00
2.561000000000000000e+03,7.450000000000000000e+02,2.818380165100097656e+01,-1.481598615646362305e+00,5.315290689468383789e-01,2.650365638732910156e+01,-2.192557096481323242e+00,6.049817800521850586e-01,4.055262973447328534e+01,2.451085253657225849e+00,0.000000000000000000e+00
2.565000000000000000e+03,2.391000000000000000e+03,5.133692979812622070e+00,-2.853661060333251953e+00,-1.090461850166320801e+00,7.221471071243286133e+00,-6.500988006591796875e-01,-1.187283575534820557e+00,2.766884324408871976e+01,4.765949190017543913e+00,0.000000000000000000e+00
2.567000000000000000e+03,2.584000000000000000e+03,5.179769992828369141e+00,-3.128942012786865234e+00,-1.053318262100219727e+00,4.743212223052978516e+00,-4.026176452636718750e+00,-9.179458022117614746e-01,3.483565395388085761e+01,1.585966704954720363e+00,0.000000000000000000e+00
2.568000000000000000e+03,2.060000000000000000e+02,1.480229091644287109e+01,-8.147643089294433594e+00,-1.404146432876586914e+00,2.563708114624023438e+01,-4.214301109313964844e+00,1.208761453628540039e+00,3.836669510976097541e+01,1.470214185029134768e+01,0.000000000000000000e+00
2.574000000000000000e+03,2.090000000000000000e+03,6.299322128295898438e+00,-1.319213867187500000e+00,-1.156031489372253418e+00,3.144395947456359863e+00,3.959666490554809570e+00,-1.106795847415924072e+00,3.528442738055949945e+01,5.986071723732488081e+00,0.000000000000000000e+00
2.576000000000000000e+03,2.171000000000000000e+03,6.475255489349365234e+00,-6.142446398735046387e-01,-1.128635168075561523e+00,2.735381484031677246e+00,4.101510286331176758e+00,-1.117547631263732910e+00,4.593411676390773835e+01,5.678632478797908334e+00,0.000000000000000000e+00
2.578000000000000000e+03,2.734000000000000000e+03,1.273364257812500000e+01,-1.970633268356323242e+00,-1.117401599884033203e+00,1.378998661041259766e+01,3.151009976863861084e-01,-1.125387310981750488e+00,5.288326793061990827e+01,4.617432615155859565e+00,0.000000000000000000e+00
2.589000000000000000e+03,5.000000000000000000e+00,2.671439933776855469e+01,-5.190316438674926758e-01,1.667094469070434570e+00,3.794319915771484375e+01,-2.514755010604858398e+00,6.191365718841552734e-01,8.190746064559293416e+01,1.309682134117849017e+01,0.000000000000000000e+00
2.590000000000000000e+03,1.981000000000000000e+03,9.679089546203613281e+00,-8.793721199035644531e+00,-8.726575970649719238e-01,2.343495941162109375e+01,-4.544455528259277344e+00,-1.741401791572570801e+00,4.175808723356389862e+01,1.721398955540020026e+01,0.000000000000000000e+00
2.605000000000000000e+03,1.599000000000000000e+03,1.421098232269287109e+01,-8.255413055419921875e+00,-9.267873167991638184e-01,1.226943302154541016e+01,-4.082004070281982422e+00,-1.054869174957275391e+00,2.501900892265107856e+01,5.647026213203265144e+00,0.000000000000000000e+00
2.612000000000000000e+03,1.343000000000000000e+03,9.941562175750732422e+00,-8.909418582916259766e+00,-6.340821087360382080e-01,1.095082092285156250e+01,-9.015113413333892822e-01,-1.052650630474090576e+00,2.891678019457217985e+01,9.665020965554527166e+00,0.000000000000000000e+00
2.613000000000000000e+03,5.420000000000000000e+02,5.395848083496093750e+01,1.537393379211425781e+01,-3.632888078689575195e+00,1.870732307434082031e+01,-4.889643192291259766e-01,-6.764462590217590332e-01,2.984613933548061837e+01,3.654478321025344201e+01,0.000000000000000000e+00
2.615000000000000000e+03,2.499000000000000000e+03,5.037185668945312500e+00,-2.998641252517700195e+00,-9.894461035728454590e-01,9.178631782531738281e+00,-1.860610485076904297e+00,-1.092442393302917480e+00,2.889891415287704035e+01,6.254127187101651053e+00,0.000000000000000000e+00
2.630000000000000000e+03,4.600000000000000000e+02,4.644357919692993164e+00,-2.988039493560791016e+00,-1.039357423782348633e+00,1.849543762207031250e+01,-4.933975696563720703e+00,8.210476487874984741e-02,4.484733769401857018e+01,1.587639771360669982e+01,0.000000000000000000e+00
2.640000000000000000e+03,4.100000000000000000e+02,2.729285430908203125e+01,-1.311517238616943359e+00,7.729905247688293457e-01,2.716360855102539062e+01,-3.212902307510375977e+00,1.665613651275634766e+00,4.886856524311057370e+01,2.213279284309193073e+00,0.000000000000000000e+00
2.653000000000000000e+03,2.112000000000000000e+03,5.326200485229492188e+00,3.615538030862808228e-02,-1.207471251487731934e+00,4.712566852569580078e+00,5.311556100845337136e-01,-1.043968558311462402e+00,2.135312332052445328e+01,1.322600033943969411e+00,0.000000000000000000e+00
2.660000000000000000e+03,1.045000000000000000e+03,1.364365100860595703e+01,-2.852521419525146484e+00,-1.236198782920837402e+00,1.670344257354736328e+01,1.186354696750640869e+00,-9.022853374481201172e-01,2.633672906886003773e+01,7.402672285264912055e+00,0.000000000000000000e+00
2.664000000000000000e+03,2.619000000000000000e+03,8.269350051879882812e+00,-2.656075716018676758e+00,-1.193405389785766602e+00,6.393827438354492188e+00,-5.671192407608032227e-01,-9.676725864410400391e-01,4.430159320703837267e+01,2.846549985571594998e+00,0.000000000000000000e+00
2.669000000000000000e+03,2.140000000000000000e+03,6.028161048889160156e+00,-3.159859895706176758e+00,-1.123136520385742188e+00,7.577304124832153320e+00,-1.166234374046325684e+00,-1.164470732212066650e+00,3.423764415713721831e+01,4.293443189087541967e+00,0.000000000000000000e+00
2.670000000000000000e+03,2.424000000000000000e+03,5.148543357849121094e+00,-2.770802259445190430e+00,-1.009056806564331055e+00,7.260044574737548828e+00,-6.904485821723937988e-01,-1.115374684333801270e+00,3.037328234425860529e+01,4.714148678339324938e+00,0.000000000000000000e+00
2.675000000000000000e+03,2.943000000000000000e+03,1.287794208526611328e+01,-8.019510269165039062e+00,-1.121438860893249512e+00,2.261020660400390625e+01,-4.183790206909179688e+00,-1.272956728935241699e+00,3.351298765663307222e+01,1.332641012772912248e+01,0.000000000000000000e+00
2.679000000000000000e+03,7.060000000000000000e+02,2.831530952453613281e+01,-1.833335310220718384e-01,9.613814204931259155e-02,1.761203193664550781e+01,-3.746459007263183594e+00,1.482172012329101562e+00,4.541620704451551660e+01,9.046729400715046054e+00,0.000000000000000000e+00
2.682000000000000000e+03,2.953000000000000000e+03,3.196981811523437500e+01,-8.661141872406005859e+00,1.338104903697967529e+00,3.039764595031738281e+01,-1.235681343078613281e+01,1.536022186279296875e+00,2.655822508605247734e+01,1.222283673060727383e+00,0.000000000000000000e+00
2.685000000000000000e+03,1.963000000000000000e+03,1.428720092773437500e+01,-2.196777820587158203e+00,-9.732609391212463379e-01,5.157475948333740234e+00,-8.508702516555786133e-01,-1.135197401046752930e+00,5.511292200358327165e+01,7.779065044898783476e+00,0.000000000000000000e+00
2.690000000000000000e+03,1.576000000000000000e+03,2.893003082275390625e+01,4.244814515113830566e-01,2.459217548370361328e+00,5.736356735229492188e+01,2.927742004394531250e+01,-1.891742229461669922e+00,1.806938893363107468e+01,4.425686226520573285e+01,0.000000000000000000e+00
2.692000000000000000e+03,3.150000000000000000e+02,7.987281036376953125e+01,1.890121650695800781e+01,-4.035754203796386719e+00,2.851812362670898438e+01,-4.708112239837646484e+00,4.603770375251770020e-01,2.325632272701146874e+01,5.359987989142933174e+01,0.000000000000000000e+00
2.696000000000000000e+03,3.717000000000000000e+03,5.498329162597656250e+01,1.563437175750732422e+01,-3.516263484954833984e+00,1.286811828613281250e+02,9.749781608581542969e+00,-1.444826841354370117e+00,1.920595237646304199e+01,7.378427666540930829e+01,0.000000000000000000e+00
2.697000000000000000e+03,1.740000000000000000e+02,3.427327728271484375e+01,-8.259187698364257812e+00,1.059933900833129883e+00,3.148472785949707031e+01,-1.224200248718261719e+01,1.387235403060913086e+00,2.717824653000768720e+01,2.848174945260468771e-01,1.000000000000000000e+00
2.699000000000000000e+03,2.850000000000000000e+03,5.196251392364501953e+00,-3.397158384323120117e+00,-9.125503897666931152e-01,2.355691814422607422e+01,-4.595177173614501953e+00,-1.679586529731750488e+00,4.032752176805892219e+01,2.036829171300284713e+01,0.000000000000000000e+00
2.706000000000000000e+03,2.722000000000000000e+03,1.941439247131347656e+01,-1.418682694435119629e+00,-1.371999263763427734e+00,1.348637199401855469e+01,4.660644829273223877e-01,-1.149494051933288574e+00,4.152927058089308332e+01,5.707495996674476935e+00,0.000000000000000000e+00
2.708000000000000000e+03,8.300000000000000000e+01,5.498506927490234375e+01,1.579174709320068359e+01,-3.156825780868530273e+00,3.115691184997558594e+01,-1.095933914184570312e+01,2.338015794754028320e+00,3.217860126813384625e+01,3.172368128850705560e+01,0.000000000000000000e+00
2.717000000000000000e+03,2.295000000000000000e+03,5.995719909667968750e+00,-3.744611263275146484e+00,-8.692177534103393555e-01,8.994750022888183594e+00,-1.849208354949951172e+00,-1.097090482711791992e+00,3.589122293308235356e+01,5.565462154273781437e+00,0.000000000000000000e+00
2.720000000000000000e+03,7.620000000000000000e+02,2.438486862182617188e+01,-1.929076194763183594e+00,-1.724655747413635254e+00,1.418698883056640625e+01,-4.300467014312744141e+00,-1.270299434661865234e+00,3.309751297079655075e+01,8.277085147015895927e+00,0.000000000000000000e+00
2.729000000000000000e+03,3.371000000000000000e+03,3.576095581054687500e+01,-5.478373050689697266e+00,1.318975806236267090e+00,1.579113769531250000e+02,9.918252944946289062e+00,-3.202954530715942383e+00,2.866451752616120885e+01,1.261706667666555859e+02,0.000000000000000000e+00
2.730000000000000000e+03,1.691000000000000000e+03,5.471442818641662598e+00,-3.343616306781768799e+00,-1.073591113090515137e+00,7.320663690567016602e+00,-5.839528441429138184e-01,-1.137841463088989258e+00,3.048286665433071718e+01,4.972380950225229412e+00,0.000000000000000000e+00
2.733000000000000000e+03,7.720000000000000000e+02,2.725864219665527344e+01,-7.124092578887939453e-01,-4.909418821334838867e-01,1.765132522583007812e+01,-5.650309085845947266e+00,-1.290835142135620117e+00,3.042565774657477817e+01,8.087717689586357395e+00,0.000000000000000000e+00
2.734000000000000000e+03,1.610000000000000000e+02,4.656757354736328125e+01,7.924270033836364746e-01,-2.019119501113891602e+00,3.028507614135742188e+01,-1.214577579498291016e+01,1.452021002769470215e+00,2.967393419304980640e+01,1.672500648462954231e+01,0.000000000000000000e+00
2.736000000000000000e+03,2.199000000000000000e+03,1.349042701721191406e+01,-8.050454139709472656e+00,-7.161502838134765625e-01,5.683375358581542969e+00,-3.628859996795654297e+00,-1.091956973075866699e+00,3.686167994469330011e+01,7.799161749042952785e+00,0.000000000000000000e+00
2.742000000000000000e+03,3.575000000000000000e+03,8.569924672444662050e+00,7.713524500528971817e-02,-1.167883833249409919e+00,1.013893356323242223e+01,-9.403106689453125000e+00,-7.971346259117126909e-01,3.298121007709393382e+01,9.222541757113537741e+00,0.000000000000000000e+00
2.749000000000000000e+03,3.609000000000000000e+03,1.856044387817382812e+01,9.113397300243377686e-01,-1.456354737281799316e+00,1.742265892028808594e+01,-3.230936288833618164e+00,6.735584735870361328e-01,2.803425320268791765e+01,2.909508848536154879e+00,0.000000000000000000e+00
2.752000000000000000e+03,2.750000000000000000e+03,8.530848503112792969e+00,7.517801970243453979e-02,-1.387523531913757324e+00,2.924369812011718750e+01,-1.229007186889648473e+01,1.341633605957031294e+00,3.460035065335156190e+01,2.523568224692675344e+01,0.000000000000000000e+00
2.757000000000000000e+03,2.633000000000000000e+03,5.410174846649169922e+00,-3.273446559906005859e+00,-1.130883097648620605e+00,1.669189167022705078e+01,1.282990515232086182e+00,-9.831979572772979736e-01,3.175872976261611669e+01,1.413934671638033791e+01,0.000000000000000000e+00
2.764000000000000000e+03,2.679000000000000000e+03,8.420580863952636719e+00,-1.227818727493286133e+00,-1.275146842002868652e+00,7.815941810607910156e+00,-3.828682184219360352e+00,-9.873138666152954102e-01,3.065664565164292554e+01,2.139571059306144996e+00,0.000000000000000000e+00
2.767000000000000000e+03,2.240000000000000000e+02,7.082124328613281250e+01,6.474890708923339844e+00,6.748219490051269531e+00,2.773809623718261719e+01,-4.009259223937988281e+00,1.110731720924377441e+00,2.876760670250468621e+01,4.228332390671935315e+01,0.000000000000000000e+00
2.774000000000000000e+03,2.802000000000000000e+03,4.879673004150390625e+00,-5.079162597656250000e+00,-1.061222910881042480e+00,1.693174743652343750e+01,1.032886579632759094e-01,-8.618604540824890137e-01,4.653544202053550549e+01,1.525259434310649631e+01,0.000000000000000000e+00
2.790000000000000000e+03,2.358000000000000000e+03,1.464404869079589844e+01,-7.962969303131103516e+00,-1.019993305206298828e+00,1.214378547668457031e+01,-3.932084321975708008e+00,-1.092991709709167480e+00,2.808118916413863175e+01,5.515893071547151472e+00,0.000000000000000000e+00
2.808000000000000000e+03,2.924000000000000000e+03,1.397976016998291016e+01,-7.982205867767333984e+00,-1.158942937850952148e+00,2.263311672210693359e+01,-4.281930685043334961e+00,-1.308380365371704102e+00,2.629972727936009136e+01,1.233833727855402174e+01,0.000000000000000000e+00
2.816000000000000000e+03,1.342000000000000000e+03,1.322527503967285156e+01,-8.750556945800781250e+00,-6.072193980216979980e-01,1.244738101959228516e+01,-4.245503902435302734e+00,-9.865847826004028320e-01,2.526469937982726677e+01,6.133836548291070834e+00,0.000000000000000000e+00
2.818000000000000000e+03,1.204000000000000000e+03,4.555462646484375000e+01,1.085624992847442627e+00,-2.089127540588378906e+00,3.753507232666015625e+01,-1.367782878875732422e+01,-1.620000839233398438e+00,4.643202886666451690e+01,1.143878322676399151e+01,0.000000000000000000e+00
2.821000000000000000e+03,1.939000000000000000e+03,5.979828357696533203e+00,-3.871793985366821289e+00,-9.023362994194030762e-01,7.041203975677490234e+00,-7.153999507427215576e-01,-1.206483364105224609e+00,2.875301034466595951e+01,4.798072805923952799e+00,0.000000000000000000e+00
2.822000000000000000e+03,1.429000000000000000e+03,3.939422225952148438e+01,2.287585258483886719e+00,6.607589125633239746e-01,2.672934913635253906e+01,-4.141338348388671875e+00,3.515244483947753906e+00,3.483632097573035225e+01,1.161615908198190716e+01,0.000000000000000000e+00
2.829000000000000000e+03,2.581000000000000000e+03,1.856906509399414062e+01,-8.051253318786621094e+00,-1.484058618545532227e+00,2.555458259582519531e+01,-2.556053638458251953e+00,2.851824164390563965e-01,2.276432950197757066e+01,1.225806548044437960e+01,0.000000000000000000e+00
2.839000000000000000e+03,1.511000000000000000e+03,7.122615814208984375e+00,-3.841078758239746094e+00,-7.031515240669250488e-01,7.830646395683288574e+00,-4.302248716354370117e+00,-7.966414690017700195e-01,3.404128002011920273e+01,2.762115547239536006e+00,0.000000000000000000e+00
2.848000000000000000e+03,1.823000000000000000e+03,1.631389427185058594e+01,-1.917746782302856445e+00,-1.620783090591430664e+00,6.052868366241455078e+00,-6.352763772010803223e-01,-1.170374155044555664e+00,3.752644043621453562e+01,8.912796879858216670e+00,0.000000000000000000e+00
2.849000000000000000e+03,1.597000000000000000e+03,1.729723167419433594e+01,1.651921153068542480e+00,-1.155078172683715820e+00,8.569148063659667969e+00,-4.128034591674804688e+00,-1.075360774993896484e+00,2.956417292444130496e+01,8.262687190939070447e+00,0.000000000000000000e+00
2.851000000000000000e+03,3.107000000000000000e+03,2.774074745178222656e+01,-7.882760047912597656e+00,1.333770513534545898e+00,2.615060424804687500e+01,-2.986722469329833984e+00,5.423036813735961914e-01,3.548615369951797760e+01,8.076074820702739743e+00,0.000000000000000000e+00
2.856000000000000000e+03,1.802000000000000000e+03,1.868829345703125000e+01,-1.141338157653808594e+01,1.397482752799987793e-01,5.628479480743408203e+00,-3.836438417434692383e+00,-5.494992733001708984e-01,4.669391003269628015e+01,1.386247086578103804e+01,0.000000000000000000e+00
2.857000000000000000e+03,1.322000000000000000e+03,8.757821083068847656e+00,-2.584356069564819336e+00,-1.097503066062927246e+00,1.829727172851562500e+01,-3.501930475234985352e+00,-1.145571708679199219e+00,3.799843401792721664e+01,1.143979905740179426e+01,0.000000000000000000e+00
2.864000000000000000e+03,2.352000000000000000e+03,6.917952728271484375e+01,6.890981674194335938e+00,6.475107192993164062e+00,2.762864685058593750e+01,-5.156710147857666016e+00,2.114323616027832031e+00,2.769253929019755844e+01,4.080000854830211665e+01,0.000000000000000000e+00
2.881000000000000000e+03,2.339000000000000000e+03,1.199828433990478516e+01,-1.342741370201110840e+00,9.431542158126831055e-01,1.392450523376464844e+01,4.837982654571533203e-01,-1.055743813514709473e+00,5.688288380778720921e+01,5.273198993813046798e+00,0.000000000000000000e+00
2.882000000000000000e+03,6.220000000000000000e+02,1.406818294525146484e+01,-1.747359395027160645e+00,-1.495259881019592285e+00,1.092251396179199219e+01,-7.908981800079345703e+00,-9.291521906852722168e-01,3.994625519229165178e+01,4.902239975600065414e+00,0.000000000000000000e+00
2.886000000000000000e+03,2.373000000000000000e+03,5.202778339385986328e+00,-3.195098638534545898e+00,-1.024294853210449219e+00,4.588159561157226562e+00,-4.135426521301269531e+00,-9.342662692070007324e-01,3.782035699139692753e+01,1.444117901804451432e+00,0.000000000000000000e+00
2.887000000000000000e+03,1.624000000000000000e+03,6.542441368103027344e+00,-1.047771811485290527e+00,-1.137955188751220703e+00,5.164050579071044922e+00,5.590261816978454590e-01,-1.133270859718322754e+00,4.292798979678624249e+01,2.204074737873118028e+00,0.000000000000000000e+00
2.890000000000000000e+03,5.010000000000000000e+02,6.627914428710937500e+00,-3.578834056854248047e+00,-1.009081482887268066e+00,1.065489673614501953e+01,-9.646559715270996094e+00,-3.958743214607238770e-01,2.966621116881901798e+01,8.177592446189400732e+00,0.000000000000000000e+00
2.900000000000000000e+03,3.424000000000000000e+03,7.569386959075927734e+00,-3.739761829376220703e+00,-9.993934035301208496e-01,1.284115123748779297e+01,-4.085682153701782227e+00,-1.173416614532470703e+00,3.618098681302521413e+01,7.314396656259881446e+00,0.000000000000000000e+00
